industry,term,url
Project Management,Project Management,https://managementhelp.org/projectmanagement/index.htm
Project Management,Project Management,https://www.projectmanagement.com/
Project Management,Project Management,https://www.apm.org.uk/resources/what-is-project-management/
Project Management,Project Management,https://www.paymoapp.com/blog/the-complete-project-manager-guide/
Project Management,Project Management,https://www.teamgantt.com/guide-to-project-management/what-is-project-management
Project Management,Project Management,https://www.smartsheet.com/blog/demystifying-5-phases-project-management
Project Management,Project Management,https://www.investopedia.com/terms/p/project-management.asp
Project Management,Project Management,https://www.youtube.com/watch?v=Jk-JwtScIlw
Project Management,Project Management,https://www.youtube.com/watch?v=Jk-JwtScIlw
Public Sector,Public Sector,https://en.wikipedia.org/wiki/Public_sector
Public Sector,Public Sector,https://www.ipma-hr.org/advance-your-career/courses/public-sector-hr-essentials
Public Sector,Public Sector,http://www.privacysense.net/terms/public-sector/
Public Sector,Public Sector,https://www.britannica.com/topic/public-sector
Public Sector,Public Sector,https://whatis.techtarget.com/definition/public-sector
Public Sector,Public Sector,https://www.myaccountingcourse.com/accounting-dictionary/public-sector
Public Sector,Public Sector,https://www.merriam-webster.com/dictionary/public%20sector
Public Sector,Public Sector,http://www.businessdictionary.com/definition/public-sector.html
Public Sector,Public Sector,https://www.investopedia.com/terms/p/private-sector.asp
Public Sector,Public Sector,https://www.mckinsey.com/industries/public-sector/our-insights
